id,year,month,day,timestamp,event_validity,cause_code,focal_depth,primary_magnitude,country,state,location_name,latitude,longitude,region_code,maximum_water_height,abe,iida,soloviev,warning_status,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,houses_destroyed,houses_destroyed_description,houses_damaged,houses_damaged_description,total_deaths,total_deaths_description,total_missing,total_missing_description,total_injuries,total_injuries_description,total_damage_in_millions_dollars,total_damage_description,total_houses_destroyed,total_houses_destroyed_description,total_houses_damaged,total_houses_damaged_description
1584,1927,10,24,1927-10-24T15:59:44,3,3,25,7.1,USA,AK,"SE. ALASKA, AK",57.69,-136.07,87,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2365,1929,8,12,1929-08-12T11:24:00,0,1,,,USA,NY,"ATTICA, NEW YORK",42.9,-78.3,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,1930,2,,,-1,0,,,USA,HI,HAWAII,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,1931,8,19,1931-08-19T00:00:00,1,9,,,USA,NJ,"ATLANTIC CITY, NJ",39.35,-74.417,75,3.0,,,,,4,1,,,,,,,,,,,4,1,,,,,,,,,,
2455,1932,11,10,1932-11-10T00:00:00,-1,9,,,USA,NY,"WILLETTS POINT, NEW YORK",,,75,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,1936,10,27,1936-10-27T15:50:00,4,8,,,USA,AK,"LITUYA BAY, AK",58.6,-137.1,87,149.35,,5.6,4.0,,,,,,,,,1,2,1,,,,,,,,,,,,,,
1700,1937,9,21,1937-09-21T00:00:00,-1,0,,5.8,USA,AK,"BERING SEA, AK",58.0,-165.0,87,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2463,1938,9,21,1938-09-21T00:00:00,1,9,,,USA,NJ,NEW JERSEY COAST,39.95,-74.12,75,,,,,,,,,,,,1.31,2,,,,,,,,,,,,,,,,
1722,1938,11,10,1938-11-10T20:18:41,4,1,25,8.2,USA,AK,"SHUMAGIN ISLANDS, AK",55.48,-158.37,87,0.3,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,1944,4,9,1944-04-09T02:30:00,0,8,,,USA,WA,"COLUMBIA RIVER VALLEY, WA",,,88,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,1944,9,14,1944-09-14T00:00:00,1,9,,,USA,NJ,NEW JERSEY COAST,38.933,-74.9,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,1944,,,,1,0,,,USA,NY,"CONEY ISLAND, NY",40.3,-74.0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,1946,11,1,1946-11-01T11:14:24,1,1,40,7.0,USA,AK,"ANDREANOF ISLANDS, AK",51.5,-174.5,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,1947,1,,,-1,9,,,USA,HI,HAWAII,,,80,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1798,1949,9,27,1949-09-27T15:30:45,-1,1,50,6.7,USA,AK,"GULF OF ALASKA, AK",59.75,-149.0,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,1952,3,17,1952-03-17T03:58:00,4,1,33,4.5,USA,HI,HAWAII,19.1,-155.0,80,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1821,1952,4,10,1952-04-10T00:00:00,0,8,,,USA,WA,"COLUMBIA RIVER VALLEY, WA",,,88,19.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,1952,5,6,1952-05-06T00:00:00,0,9,,,USA,MI,"LAKE HURON, MI",43.1,-82.4,75,1.52,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1828,1952,10,13,1952-10-13T00:00:00,0,8,,,USA,WA,"COLUMBIA RIVER VALLEY, WA",,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,1953,2,14,1953-02-14T00:00:00,0,8,,,USA,WA,"COLUMBIA RIVER VALLEY, WA",,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,1953,2,16,1953-02-16T11:43:00,0,8,,,USA,WA,"COLUMBIA RIVER VALLEY, WA",,,88,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,1953,8,19,1953-08-19T19:00:00,0,8,,,USA,WA,"COLUMBIA RIVER VALLEY, WA",,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,1954,6,26,1954-06-26T00:00:00,0,9,,,USA,IN,"MICHIGAN CITY, IN (LAKE MICHIGAN)",41.7,-86.883,75,3.0,,,,,7,1,,,,,,,,,,,7,1,,,,,,,,,,
1876,1957,11,1,1957-11-01T05:00:00,-1,9,,,USA,HI,HAWAII,,,80,0.1,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
1937,1962,12,21,1962-12-21T08:42:43,1,1,33,6.5,USA,AK,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",52.47,-168.54,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1964,3,20,1964-03-20T16:00:00,2,0,,,USA,AK,"GULF OF ALASKA, AK",,,87,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,1964,5,19,1964-05-19T00:00:00,3,8,0,,USA,NY,"LONG ISLAND, NY",40.8,-73.1,75,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,1965,3,30,1965-03-30T02:27:03,4,1,20,7.6,USA,AK,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",50.32,177.93,87,0.1,,-2.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
5644,1967,10,,,0,8,,,USA,AK,"GREWINGK, AK",59.621,-151.106,87,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,1971,5,2,1971-05-02T06:08:27,4,1,30,7.1,USA,AK,"ANDREANOF ISLANDS, AK",51.228,-177.173,87,0.04,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2042,1971,11,6,1971-11-06T22:00:00,2,1,21,5.7,USA,AK,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",51.5,179.1,87,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,1980,5,18,1980-05-18T00:00:00,0,6,,,USA,WA,WASHINGTON,46.2,-122.18,88,250.0,,,,,,,,,,,,,,,,,61,2,,,,,,,,,,
2165,1986,5,17,1986-05-17T16:20:22,1,1,15,6.4,USA,AK,"ANDREANOF ISLANDS, AK",52.327,-174.504,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,1987,11,17,1987-11-17T08:46:53,4,1,10,7.2,USA,AK,"GULF OF ALASKA, AK",58.586,-143.27,87,0.06,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,1988,4,30,1988-04-30T00:00:00,-1,9,,,USA,CA,S. CALIFORNIA,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,1989,6,26,1989-06-26T03:27:03,4,3,9,6.5,USA,HI,HAWAII,19.362,-155.083,80,0.29,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,1989,9,4,1989-09-04T13:14:58,4,1,11,7.1,USA,AK,"SEMIDI ISLANDS, AK",55.543,-156.835,87,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,1991,2,21,1991-02-21T02:35:34,4,1,20,6.7,USA,AK,"BERING SEA, AK",58.427,-175.45,87,0.15,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
5405,1994,1,4,1994-01-04T00:00:00,1,9,,,USA,ME,"COREA HARBOR, MAINE",44.4,-67.97,75,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,1996,6,10,1996-06-10T04:03:35,4,1,33,7.9,USA,AK,"ANDREANOF ISLANDS, AK",51.564,-177.632,87,0.51,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2264,1996,6,10,1996-06-10T15:24:56,4,1,24,7.3,USA,AK,"ANDREANOF ISLANDS, AK",51.478,-176.847,87,0.18,,-3.3,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2547,2005,6,15,2005-06-15T02:50:53,4,1,10,7.2,USA,CA,N. CALIFORNIA,41.301,-125.97,88,0.1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
3156,2007,8,2,2007-08-02T03:21:42,4,1,21,6.7,USA,AK,"ALEUTIAN ISLANDS, AK",51.307,-179.971,87,0.03,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
3587,2008,8,8,2008-08-08T00:00:00,4,6,,,USA,AK,"KASATOCHI VOLCANO, ALEUTIAN IS, AK",52.18,-175.5,87,0.19,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
5432,2011,6,24,2011-06-24T03:09:39,4,1,52,7.3,USA,AK,"ATKA, ALEUTIAN ISLANDS, AK",52.05,-171.836,87,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5438,2011,9,2,2011-09-02T10:55:53,4,1,32,6.8,USA,AK,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",52.171,-171.708,87,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5483,2013,6,13,2013-06-13T00:00:00,4,9,,,USA,,NORTHWEST ATLANTIC OCEAN,,,75,1.8,,,,,,,2,1,,,,,,,,,,,,,2,1,,,,,,
5571,2014,6,23,2014-06-23T20:53:07,4,1,109,7.9,USA,AK,"ALEUTIAN ISLANDS, AK",51.849,178.735,87,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5575,2014,7,25,2014-07-25T10:55:12,4,1,10,6.1,USA,AK,"PALMA BAY, AK",58.306,-136.96,87,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5591,2015,7,27,2015-07-27T04:49:00,4,1,23,6.9,USA,AK,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",52.214,-169.399,87,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5596,2015,10,18,2015-10-18T05:19:00,4,8,,,USA,AK,"ICY BAY, AK",60.08,-141.3,87,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5649,2017,5,1,2017-05-01T12:31:03,4,1,1,6.2,USA,AK,"SKAGWAY, AK",59.852,-136.677,87,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5764,2020,4,23,2020-04-23T00:00:00,4,9,,,USA,FL,GULF OF MEXICO,,,76,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5765,2020,6,13,2020-06-13T00:00:00,4,9,,,USA,FL,GULF OF MEXICO,,,76,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5755,2020,10,19,2020-10-19T20:54:39,4,1,33,7.6,USA,AK,"SHUMAGIN ISLANDS, AK",54.608,-159.655,87,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5799,2021,7,29,2021-07-29T06:15:47,4,1,32,8.2,USA,AK,"KODIAK ISLAND, AK",55.325,-157.841,87,0.5,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
1648,1932,2,3,1932-02-03T06:16:00,2,1,,6.7,CUBA,,SANTIAGO DE CUBA,20.0,-75.8,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1939,8,15,1939-08-15T03:52:00,2,1,,5.6,CUBA,,SANTA CLARA,22.2,-79.1,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,1881,7,12,1881-07-12T00:00:00,2,1,,,FIJI,,FIJI ISLANDS,-16.0,179.0,81,0.46,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
5661,1975,12,16,1975-12-16T21:01:39,3,3,33,4.9,FIJI,,FIJI ISLANDS,-18.672,178.464,81,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5639,2017,1,3,2017-01-03T21:53:07,4,1,12,6.9,FIJI,,FIJI ISLANDS,-19.373,176.052,81,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5686,2018,8,19,2018-08-19T00:19:37,4,1,563,8.2,FIJI,,FIJI ISLANDS,-18.178,-178.111,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,957,4,4,0957-04-04T00:00:00,1,1,,,IRAN,,PERSIAN GULF OR CASPIAN SEA,,,40,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
5488,1513,,,,2,1,,8.7,PERU,,CALLAO,-17.2,-72.3,89,,,,3.0,-1,,,,,,,,,,,,,,,,,,,,,,,,
274,1651,,,,2,3,,,PERU,,PERU-NORTHERN CHILE,,,89,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
332,1682,10,19,1682-10-19T00:00:00,-1,0,,,PERU,,PERU,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,1690,,,,-1,0,,,PERU,,PERU,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,1724,,,,-1,1,,,PERU,,CENTRAL PERU,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,1799,,,,2,1,,,PERU,,N. PERU,-12.0,-77.0,89,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
666,1828,3,30,1828-03-30T12:35:00,-1,1,,8.3,PERU,,CENTRAL PERU,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,1840,1,28,1840-01-28T08:00:00,1,1,40,,PERU,,CENTRAL PERU,-12.3,-77.3,89,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
721,1841,,,,1,0,,,PERU,,PERU,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,1852,11,27,1852-11-27T00:00:00,1,1,,,PERU,,PERU,-12.1,-77.1,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5539,1865,3,1,1865-03-01T00:00:00,2,1,,,PERU,,CALLAO,,,89,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
980,1868,8,11,1868-08-11T00:00:00,-1,0,,,PERU,,PERU-NORTHERN CHILE,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,1869,8,19,1869-08-19T00:00:00,-1,1,,6.5,PERU,,S. PERU,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,1871,2,5,1871-02-05T00:00:00,2,1,,,PERU,,S. PERU,-13.65,-76.4,89,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1025,1871,8,21,1871-08-21T00:00:00,2,1,,7.0,PERU,,S. PERU,-13.0,-77.0,89,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1034,1872,1,10,1872-01-10T00:00:00,1,1,,6.5,PERU,,S. PERU,-16.4,-71.5,89,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1077,1877,5,14,1877-05-14T00:00:00,2,1,,,PERU,,CENTRAL PERU,-12.07,-77.15,89,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1091,1878,1,27,1878-01-27T00:00:00,3,0,,,PERU,,CENTRAL PERU,-12.0,-77.0,89,,,,1.5,,5,1,,,,,,,,,,,5,1,,,,,,,,,,
3585,1878,2,4,1878-02-04T00:00:00,1,1,,,PERU,,CENTRAL PERU,-12.0,-77.0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,1906,12,26,1906-12-26T06:53:28,2,1,33,7.9,PERU,,S. PERU,-18.0,-71.0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,1908,12,12,1908-12-12T12:08:00,1,2,,,PERU,,S. PERU,-14.0,-78.0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,1913,7,28,1913-07-28T06:40:00,1,1,30,7.0,PERU,,S. PERU,-16.6,-73.3,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,1914,1,12,1914-01-12T00:00:00,2,1,33,,PERU,,CENTRAL PERU,-12.0,-76.6,89,1.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1413,1914,2,26,1914-02-26T04:58:12,1,1,130,7.2,PERU,,S. PERU,-17.0,-72.0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,1922,1,6,1922-01-06T14:11:02,2,1,33,7.2,PERU,,S. PERU,-16.5,-73.0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,1928,4,27,1928-04-27T20:34:58,0,1,,6.8,PERU,,S. PERU,-13.0,-69.5,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,1928,7,18,1928-07-18T19:05:00,2,1,70,7.0,PERU,,N. PERU,-5.5,-79.0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,1953,2,15,1953-02-15T00:00:00,2,1,,5.5,PERU,,CENTRAL PERU,-12.0,-77.5,89,0.7,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,1958,4,9,1958-04-09T00:00:00,-1,1,,,PERU,,PERU,,,89,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1967,9,3,1967-09-03T00:00:00,2,1,40,7.0,PERU,,CENTRAL PERU,-10.6,-79.8,89,2.0,,1.0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
5675,2018,1,14,2018-01-14T09:18:00,4,1,38,7.1,PERU,,S. PERU,-15.982,-74.512,89,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,1905,,,,1,0,,,TOGO,,GOLD COAST,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,1933,5,19,1933-05-19T00:00:00,3,1,,,TOGO,,GOLD COAST,6.9,0.6,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1420,9,6,1420-09-06T00:00:00,3,0,,,CHILE,,PERU-NORTHERN CHILE,,,89,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
329,1681,3,10,1681-03-10T00:00:00,1,1,,7.5,CHILE,,NORTHERN CHILE,-18.5,-70.35,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,1686,,,,-1,1,,,CHILE,,CHILE,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,1742,3,23,1742-03-23T00:00:00,1,1,,,CHILE,,CENTRAL CHILE,-36.8,-73.0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5489,1765,,,,1,1,,,CHILE,,CENTRAL CHILE,-33.05,-71.617,89,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
604,1811,11,19,1811-11-19T14:15:00,2,1,,,CHILE,,CENTRAL CHILE,-33.0,-71.4,89,4.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
697,1836,7,3,1836-07-03T00:00:00,2,1,,7.5,CHILE,,NORTHERN CHILE,-22.6,-70.3,89,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
710,1838,5,7,1838-05-07T00:00:00,2,1,,,CHILE,,CENTRAL CHILE,-36.7,-73.1,89,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,1839,2,12,1839-02-12T00:00:00,1,4,,,CHILE,,CENTRAL CHILE,-33.62,-76.83,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,1847,10,19,1847-10-19T00:00:00,2,1,,,CHILE,,CENTRAL CHILE,-31.61,-71.18,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,1855,8,11,1855-08-11T09:15:00,1,1,,,CHILE,,CENTRAL CHILE,-33.0,-71.7,89,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
875,1858,4,24,1858-04-24T11:15:00,2,1,,6.5,CHILE,,CENTRAL CHILE,-30.0,-71.4,89,,,1.0,1.0,,,,,,,,,,,,,,,1,,,,,,,,,,
889,1859,10,11,1859-10-11T00:00:00,-1,1,,,CHILE,,N. CENTRAL CHILE,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,200,3,,
908,1861,3,20,1861-03-20T00:00:00,-1,1,,,CHILE,,SC. CHILE,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5484,1868,8,14,1868-08-14T01:30:00,4,1,,8.5,CHILE,,NORTHERN CHILE,-18.6,-71.0,89,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,1868,9,14,1868-09-14T00:00:00,2,1,,,CHILE,,CENTRAL CHILE,-36.7,-73.2,89,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
992,1868,10,16,1868-10-16T00:00:00,2,1,,,CHILE,,CENTRAL CHILE,-33.1,-71.7,89,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
995,1869,1,27,1869-01-27T00:00:00,2,1,,,CHILE,,CENTRAL CHILE,-36.6,-73.0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,1869,2,6,1869-02-06T00:00:00,2,1,,,CHILE,,SOUTHERN CHILE,-39.9,-73.4,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,1869,6,25,1869-06-25T00:00:00,2,1,,,CHILE,,NORTHERN CHILE,-19.6,-70.2,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,1869,8,9,1869-08-09T00:00:00,3,1,,,CHILE,,CENTRAL CHILE,-30.0,-71.4,89,3.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
5408,1869,8,21,1869-08-21T16:40:00,1,1,,6.8,CHILE,,NORTHERN CHILE,-21.0,-70.0,89,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1024,1871,8,20,1871-08-20T00:00:00,2,1,,,CHILE,,CENTRAL CHILE,-33.1,-71.7,89,,,-1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1029,1871,10,5,1871-10-05T09:00:00,-1,1,,,CHILE,,NORTHERN CHILE,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,1871,12,28,1871-12-28T00:00:00,2,1,,,CHILE,,SOUTHERN CHILE,-41.5,-73.0,89,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1052,1873,7,7,1873-07-07T00:00:00,-1,1,,,CHILE,,NC. CHILE/ SC. CHILE,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,1873,11,19,1873-11-19T00:00:00,1,1,,,CHILE,,NORTHERN CHILE,-23.6,-70.4,89,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1079,1877,5,15,1877-05-15T00:00:00,2,1,,,CHILE,,NORTHERN CHILE,-21.2,-70.1,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1877,6,15,1877-06-15T00:00:00,1,1,,,CHILE,,NORTHERN CHILE,-19.6,-70.2,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,1877,8,23,1877-08-23T00:00:00,3,1,,,CHILE,,NORTHERN CHILE,-20.2,-70.1,89,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1877,9,2,1877-09-02T00:00:00,1,0,,,CHILE,,CENTRAL CHILE,-33.0,-71.6,89,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1083,1877,10,9,1877-10-09T00:00:00,1,1,,,CHILE,,NORTHERN CHILE,-24.0,-71.0,89,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1094,1878,2,3,1878-02-03T00:00:00,1,0,,,CHILE,,NORTHERN CHILE,-20.2,-70.1,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,1878,2,14,1878-02-14T00:00:00,2,1,,,CHILE,,CENTRAL CHILE,-36.8,-73.0,89,,,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1099,1878,3,12,1878-03-12T00:00:00,2,1,,,CHILE,,NORTHERN CHILE,-20.2,-70.1,89,,,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1100,1878,4,12,1878-04-12T00:00:00,2,1,,,CHILE,,NORTHERN CHILE,-20.2,-70.1,89,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1105,1878,6,12,1878-06-12T00:00:00,2,1,,,CHILE,,NORTHERN CHILE,-23.7,-70.4,89,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1106,1878,6,30,1878-06-30T00:00:00,2,0,,,CHILE,,NORTHERN CHILE,-18.3,-70.5,89,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1110,1878,9,30,1878-09-30T00:00:00,1,0,,,CHILE,,NORTHERN CHILE,-20.2,-70.2,89,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1113,1878,11,23,1878-11-23T00:00:00,2,0,,,CHILE,,CENTRAL CHILE,-33.0,-71.6,89,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1114,1879,8,8,1879-08-08T00:00:00,2,0,,,CHILE,,CENTRAL CHILE,-33.0,-71.6,89,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1123,1881,7,14,1881-07-14T00:00:00,3,1,,,CHILE,,NORTHERN CHILE,-20.2,-70.1,89,1.4,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1126,1881,10,27,1881-10-27T00:00:00,2,1,,,CHILE,,NORTHERN CHILE,-19.6,-70.2,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,1882,2,23,1882-02-23T00:00:00,2,1,,,CHILE,,CENTRAL CHILE,-33.58,-71.63,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,1882,9,14,1882-09-14T00:00:00,2,1,,,CHILE,,NORTHERN CHILE,-19.6,-70.2,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,1885,11,12,1885-11-12T00:00:00,3,1,,,CHILE,,NORTHERN CHILE,-20.2,-70.1,89,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1165,1886,8,29,1886-08-29T00:00:00,-1,1,,,CHILE,,SC. CHILE,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,1903,9,26,1903-09-26T00:00:00,2,1,,,CHILE,,NORTHERN CHILE,-20.2,-70.15,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,1906,5,7,1906-05-07T00:00:00,2,1,33,,CHILE,,NORTHERN CHILE,-18.5,-70.3,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,1909,6,8,1909-06-08T05:46:30,0,1,,7.6,CHILE,,NORTHERN CHILE,-26.5,-70.5,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,1911,9,15,1911-09-15T13:10:00,2,1,,7.3,CHILE,,NORTHERN CHILE,-20.0,-72.0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,1918,5,20,1918-05-20T17:55:10,2,1,80,7.9,CHILE,,NORTHERN CHILE,-28.5,-71.5,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,1922,11,7,1922-11-07T23:00:09,2,1,33,7.0,CHILE,,NORTHERN CHILE,-28.0,-72.0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,1923,2,17,1923-02-17T00:00:00,3,0,,,CHILE,,CENTRAL CHILE,-35.33,-72.42,89,1.5,,0.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1515,1923,3,4,1923-03-04T00:00:00,1,0,,,CHILE,,SAN FELIX ISLAND,-26.3,-80.1,89,35.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
1520,1923,5,7,1923-05-07T00:00:00,-1,1,,,CHILE,,NORTHERN CHILE,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,1923,8,12,1923-08-12T00:00:00,2,1,33,,CHILE,,NORTHERN CHILE,-18.5,-70.3,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,1925,5,15,1925-05-15T11:56:57,2,1,50,7.1,CHILE,,NORTHERN CHILE,-26.0,-71.5,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
